PDX$June$2005$22$12$1259$4715$3432$Portland, OR: Portland International
PHL$June$2005$329$12$3319$10838$7116$Philadelphia, PA: Philadelphia International
PHX$June$2005$102$16$2633$14546$11802$Phoenix, AZ: Phoenix Sky Harbor International
SAN$June$2005$47$16$1661$7574$5859$San Diego, CA: San Diego International
SEA$June$2005$156$15$3203$9476$6090$Seattle, WA: Seattle/Tacoma International
SFO$June$2005$113$16$2978$11089$7992$San Francisco, CA: San Francisco International
SLC$June$2005$156$12$2203$13860$11491$Salt Lake City, UT: Salt Lake City International
TPA$June$2005$24$15$1566$6427$4809$Tampa, FL: Tampa International
ATL$July$2005$1793$14$13699$37584$21758$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$July$2005$330$15$3269$10904$7298$Boston, MA: Logan International
BWI$July$2005$109$14$2593$9194$6469$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$July$2005$195$11$2703$10199$7276$Charlotte, NC: Charlotte Douglas International
DCA$July$2005$304$15$2473$9031$6222$Washington, DC: Ronald Reagan Washington National
DEN$July$2005$178$15$3323$17989$14453$Denver, CO: Denver International
DFW$July$2005$576$12$7741$27399$18923$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$July$2005$409$15$3088$12222$8683$Detroit, MI: Detroit Metro Wayne County
EWR$July$2005$653$14$5400$13492$7355$Newark, NJ: Newark Liberty International
FLL$July$2005$36$12$1827$5783$3910$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$July$2005$349$15$3245$11152$7536$Washington, DC: Washington Dulles International
IAH$July$2005$367$12$4274$18665$13819$Houston, TX: George Bush Intercontinental/Houston
JFK$July$2005$162$12$3738$9185$5238$New York, NY: John F. Kennedy International
LAS$July$2005$101$17$3410$14335$10789$Las Vegas, NV: McCarran International
LAX$July$2005$218$17$3910$20174$16038$Los Angeles, CA: Los Angeles International
LGA$July$2005$533$13$3606$10798$6573$New York, NY: LaGuardia
MCO$July$2005$50$17$2813$10202$7324$Orlando, FL: Orlando International
MDW$July$2005$59$10$1931$8454$6437$Chicago, IL: Chicago Midway International
MIA$July$2005$59$12$1639$5704$4000$Miami, FL: Miami International
MSP$July$2005$206$15$2994$12907$9677$Minneapolis, MN: Minneapolis-St Paul International
ORD$July$2005$920$13$7641$28283$19623$Chicago, IL: Chicago O'Hare International
PDX$July$2005$20$12$1184$4976$3769$Portland, OR: Portland International
PHL$July$2005$331$12$3957$10924$6579$Philadelphia, PA: Philadelphia International
PHX$July$2005$157$16$2914$14848$11748$Phoenix, AZ: Phoenix Sky Harbor International
SAN$July$2005$46$16$1769$7862$6030$San Diego, CA: San Diego International
SEA$July$2005$56$15$3080$10066$6914$Seattle, WA: Seattle/Tacoma International
SFO$July$2005$123$16$2548$11579$8900$San Francisco, CA: San Francisco International
SLC$July$2005$119$12$2257$14472$12090$Salt Lake City, UT: Salt Lake City International
TPA$July$2005$59$15$1998$6703$4643$Tampa, FL: Tampa International
ATL$August$2005$1840$14$12861$37886$22949$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$August$2005$316$15$3079$10990$7571$Boston, MA: Logan International
BWI$August$2005$87$14$2008$9213$7100$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$August$2005$191$11$1924$10192$8053$Charlotte, NC: Charlotte Douglas International
DCA$August$2005$251$15$1673$9200$7265$Washington, DC: Ronald Reagan Washington National
DEN$August$2005$151$15$2682$17827$14968$Denver, CO: Denver International
DFW$August$2005$690$12$6039$27451$20474$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$August$2005$358$15$2660$11896$8873$Detroit, MI: Detroit Metro Wayne County
EWR$August$2005$418$14$4387$13850$8989$Newark, NJ: Newark Liberty International
FLL$August$2005$164$12$1392$5674$4107$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$August$2005$277$15$2133$11064$8644$Washington, DC: Washington Dulles International
IAH$August$2005$322$12$3592$18664$14645$Houston, TX: George Bush Intercontinental/Houston
JFK$August$2005$129$12$2689$9251$6365$New York, NY: John F. Kennedy International
LAS$August$2005$94$17$3228$14514$11173$Las Vegas, NV: McCarran International
LAX$August$2005$202$18$3589$20290$16484$Los Angeles, CA: Los Angeles International
LGA$August$2005$411$13$3085$11036$7474$New York, NY: LaGuardia
MCO$August$2005$106$17$2276$10000$7584$Orlando, FL: Orlando International
MDW$August$2005$61$11$1384$8621$7170$Chicago, IL: Chicago Midway International
MIA$August$2005$250$11$1410$5643$3970$Miami, FL: Miami International
MSP$August$2005$306$15$3066$12454$9020$Minneapolis, MN: Minneapolis-St Paul International
ORD$August$2005$507$13$5533$28662$22585$Chicago, IL: Chicago O'Hare International
PDX$August$2005$16$13$1039$4992$3932$Portland, OR: Portland International
PHL$August$2005$224$12$2544$11005$8194$Philadelphia, PA: Philadelphia International
PHX$August$2005$136$16$2695$14991$12110$Phoenix, AZ: Phoenix Sky Harbor International
SAN$August$2005$43$16$1629$7946$6254$San Diego, CA: San Diego International
SEA$August$2005$54$15$2512$9955$7365$Seattle, WA: Seattle/Tacoma International
SFO$August$2005$126$16$2638$11598$8823$San Francisco, CA: San Francisco International
SLC$August$2005$123$12$2206$14630$12294$Salt Lake City, UT: Salt Lake City International
TPA$August$2005$114$15$1554$6619$4938$Tampa, FL: Tampa International
ATL$September$2005$1222$14$4731$33631$27664$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$September$2005$154$15$2491$10195$7546$Boston, MA: Logan International
BWI$September$2005$86$14$1009$8594$7493$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$September$2005$153$12$1021$9164$7984$Charlotte, NC: Charlotte Douglas International
DCA$September$2005$149$15$1030$8357$7172$Washington, DC: Ronald Reagan Washington National
DEN$September$2005$141$15$1632$16297$14519$Denver, CO: Denver International
DFW$September$2005$446$13$3058$25290$21704$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$September$2005$176$15$1748$10584$8645$Detroit, MI: Detroit Metro Wayne County
EWR$September$2005$191$14$3343$12358$8784$Newark, NJ: Newark Liberty International
FLL$September$2005$100$12$642$4859$4105$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$September$2005$90$15$1134$9398$8170$Washington, DC: Washington Dulles International
IAH$September$2005$1664$12$1945$16608$12969$Houston, TX: George Bush Intercontinental/Houston
JFK$September$2005$105$12$1711$8384$6556$New York, NY: John F. Kennedy International
LAS$September$2005$99$17$2608$13961$11242$Las Vegas, NV: McCarran International
LAX$September$2005$215$17$3167$19029$15635$Los Angeles, CA: Los Angeles International
LGA$September$2005$220$13$2157$10377$7981$New York, NY: LaGuardia
MCO$September$2005$77$17$1121$8844$7642$Orlando, FL: Orlando International
MDW$September$2005$50$11$935$7982$6993$Chicago, IL: Chicago Midway International
MIA$September$2005$192$11$885$5074$3997$Miami, FL: Miami International
MSP$September$2005$137$15$2161$10934$8587$Minneapolis, MN: Minneapolis-St Paul International
ORD$September$2005$480$13$4717$27474$22257$Chicago, IL: Chicago O'Hare International
PDX$September$2005$28$12$705$4676$3942$Portland, OR: Portland International
PHL$September$2005$148$12$1530$9887$8207$Philadelphia, PA: Philadelphia International
PHX$September$2005$178$16$1932$14211$12098$Phoenix, AZ: Phoenix Sky Harbor International
SAN$September$2005$67$16$1286$7451$6097$San Diego, CA: San Diego International
SEA$September$2005$66$14$1659$9147$7416$Seattle, WA: Seattle/Tacoma International
SFO$September$2005$95$15$2212$10765$8451$San Francisco, CA: San Francisco International
SLC$September$2005$170$12$1641$13720$11886$Salt Lake City, UT: Salt Lake City International
TPA$September$2005$80$15$790$5933$5061$Tampa, FL: Tampa International
ATL$October$2005$957$14$7493$35282$26812$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$October$2005$367$15$2844$10398$7171$Boston, MA: Logan International
BWI$October$2005$121$14$1428$9022$7470$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$October$2005$152$11$1457$9222$7611$Charlotte, NC: Charlotte Douglas International
DCA$October$2005$217$15$1308$8734$7172$Washington, DC: Ronald Reagan Washington National
DEN$October$2005$204$15$1876$16498$14412$Denver, CO: Denver International
DFW$October$2005$366$13$2981$25653$22257$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$October$2005$165$14$1674$10542$8699$Detroit, MI: Detroit Metro Wayne County
EWR$October$2005$644$15$5279$13405$7429$Newark, NJ: Newark Liberty International
FLL$October$2005$682$12$873$5413$3844$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$October$2005$125$15$1447$9262$7688$Washington, DC: Washington Dulles International
IAH$October$2005$188$12$2209$17610$15170$Houston, TX: George Bush Intercontinental/Houston
JFK$October$2005$193$12$2161$8633$6262$New York, NY: John F. Kennedy International
LAS$October$2005$142$17$3145$14591$11285$Las Vegas, NV: McCarran International
LAX$October$2005$238$16$2961$19410$16199$Los Angeles, CA: Los Angeles International
LGA$October$2005$515$14$3239$10695$6913$New York, NY: LaGuardia
MCO$October$2005$111$17$1943$9814$7755$Orlando, FL: Orlando International
MDW$October$2005$88$12$1118$8275$7068$Chicago, IL: Chicago Midway International
MIA$October$2005$565$11$1096$5341$3668$Miami, FL: Miami International
MSP$October$2005$114$15$1671$10655$8819$Minneapolis, MN: Minneapolis-St Paul International
ORD$October$2005$408$13$3538$29083$25102$Chicago, IL: Chicago O'Hare International
PDX$October$2005$17$12$904$4856$3931$Portland, OR: Portland International
PHL$October$2005$279$12$2788$10189$7101$Philadelphia, PA: Philadelphia International
PHX$October$2005$122$16$2186$14804$12489$Phoenix, AZ: Phoenix Sky Harbor International
SAN$October$2005$48$16$1321$7641$6267$San Diego, CA: San Diego International
SEA$October$2005$87$14$1590$9220$7537$Seattle, WA: Seattle/Tacoma International
SFO$October$2005$111$15$2134$11104$8854$San Francisco, CA: San Francisco International
SLC$October$2005$150$12$1446$13962$12363$Salt Lake City, UT: Salt Lake City International
TPA$October$2005$116$15$1113$6362$5132$Tampa, FL: Tampa International
ATL$November$2005$399$14$7140$33063$25508$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$November$2005$127$14$2235$10223$7839$Boston, MA: Logan International
BWI$November$2005$51$14$1343$8553$7148$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$November$2005$55$11$1393$8466$7015$Charlotte, NC: Charlotte Douglas International
DCA$November$2005$97$15$1363$8419$6925$Washington, DC: Ronald Reagan Washington National
DEN$November$2005$103$15$1913$15317$13299$Denver, CO: Denver International
DFW$November$2005$140$14$3714$24894$21008$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$November$2005$104$15$2183$10262$7969$Detroit, MI: Detroit Metro Wayne County
EWR$November$2005$251$14$4782$12858$7796$Newark, NJ: Newark Liberty International
FLL$November$2005$25$12$1268$5932$4614$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$November$2005$60$15$1021$7408$6305$Washington, DC: Washington Dulles International
IAH$November$2005$68$12$2572$16996$14318$Houston, TX: George Bush Intercontinental/Houston
JFK$November$2005$55$11$2165$8447$6199$New York, NY: John F. Kennedy International
LAS$November$2005$70$17$2239$13898$11581$Las Vegas, NV: McCarran International
LAX$November$2005$148$16$2877$18617$15590$Los Angeles, CA: Los Angeles International
LGA$November$2005$231$14$3677$10364$6384$New York, NY: LaGuardia
MCO$November$2005$27$18$1897$10037$8107$Orlando, FL: Orlando International
MDW$November$2005$68$12$1109$7725$6538$Chicago, IL: Chicago Midway International
MIA$November$2005$19$12$1216$5484$4244$Miami, FL: Miami International
MSP$November$2005$123$15$1997$10222$8095$Minneapolis, MN: Minneapolis-St Paul International
ORD$November$2005$448$13$6466$28453$21524$Chicago, IL: Chicago O'Hare International
PDX$November$2005$55$12$1076$4572$3416$Portland, OR: Portland International
PHL$November$2005$64$12$1668$9131$7388$Philadelphia, PA: Philadelphia International
PHX$November$2005$112$16$1769$14447$12562$Phoenix, AZ: Phoenix Sky Harbor International
SAN$November$2005$77$15$976$7239$6114$San Diego, CA: San Diego International
SEA$November$2005$83$14$2061$8390$6227$Seattle, WA: Seattle/Tacoma International
SFO$November$2005$153$15$2495$10584$7921$San Francisco, CA: San Francisco International
SLC$November$2005$133$12$1947$12970$10885$Salt Lake City, UT: Salt Lake City International
TPA$November$2005$12$15$1187$6285$5080$Tampa, FL: Tampa International
ATL$December$2005$723$14$9899$33632$22992$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$December$2005$355$14$2420$10378$7579$Boston, MA: Logan International
BWI$December$2005$116$13$1844$8900$6936$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$December$2005$109$11$1851$8015$6048$Charlotte, NC: Charlotte Douglas International
DCA$December$2005$217$15$1712$8418$6483$Washington, DC: Ronald Reagan Washington National
DEN$December$2005$164$15$4293$16404$11933$Denver, CO: Denver International
DFW$December$2005$510$15$5902$25385$18952$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$December$2005$140$16$2992$10357$7213$Detroit, MI: Detroit Metro Wayne County
EWR$December$2005$351$14$5194$13298$7741$Newark, NJ: Newark Liberty International
FLL$December$2005$35$12$2090$6228$4089$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$December$2005$90$14$1466$7494$5934$Washington, DC: Washington Dulles International
IAH$December$2005$239$12$4230$18292$13731$Houston, TX: George Bush Intercontinental/Houston
JFK$December$2005$104$11$2718$8258$5397$New York, NY: John F. Kennedy International
LAS$December$2005$104$16$3600$14156$10443$Las Vegas, NV: McCarran International
LAX$December$2005$275$17$4465$19211$14449$Los Angeles, CA: Los Angeles International
LGA$December$2005$312$14$3646$10590$6583$New York, NY: LaGuardia
MCO$December$2005$64$18$2959$10421$7386$Orlando, FL: Orlando International
MDW$December$2005$219$11$1738$7964$5922$Chicago, IL: Chicago Midway International
MIA$December$2005$55$12$1994$5838$3779$Miami, FL: Miami International
MSP$December$2005$122$15$3233$10452$7079$Minneapolis, MN: Minneapolis-St Paul International
ORD$December$2005$1289$14$9479$29229$18445$Chicago, IL: Chicago O'Hare International
PDX$December$2005$71$12$1493$4683$3114$Portland, OR: Portland International
PHL$December$2005$158$13$2082$8971$6722$Philadelphia, PA: Philadelphia International
PHX$December$2005$198$15$3038$15002$11752$Phoenix, AZ: Phoenix Sky Harbor International
SAN$December$2005$110$15$1810$7590$5636$San Diego, CA: San Diego International
SEA$December$2005$104$13$2834$8743$5786$Seattle, WA: Seattle/Tacoma International
SFO$December$2005$371$14$4307$10972$6259$San Francisco, CA: San Francisco International
SLC$December$2005$159$12$2644$11469$8656$Salt Lake City, UT: Salt Lake City International
TPA$December$2005$46$14$1858$6613$4703$Tampa, FL: Tampa International
ATL$January$2006$714$13$8109$33274$24417$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$January$2006$375$13$2431$10516$7679$Boston, MA: Logan International
BWI$January$2006$102$15$1411$8870$7336$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$January$2006$186$11$1862$10047$7980$Charlotte, NC: Charlotte Douglas International
DCA$January$2006$260$15$1473$8597$6785$Washington, DC: Ronald Reagan Washington National
DEN$January$2006$214$16$2958$17971$14790$Denver, CO: Denver International
DFW$January$2006$182$15$3719$25165$21242$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$January$2006$170$15$1729$9950$8041$Detroit, MI: Detroit Metro Wayne County
EWR$January$2006$362$13$3914$12613$8304$Newark, NJ: Newark Liberty International
FLL$January$2006$27$12$1202$6123$4884$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$January$2006$237$13$1458$6917$5195$Washington, DC: Washington Dulles International
IAH$January$2006$94$12$2742$17526$14561$Houston, TX: George Bush Intercontinental/Houston
JFK$January$2006$106$12$2311$8238$5781$New York, NY: John F. Kennedy International
LAS$January$2006$115$15$2812$14976$12039$Las Vegas, NV: McCarran International
LAX$January$2006$279$18$3393$19086$15392$Los Angeles, CA: Los Angeles International
LGA$January$2006$446$15$3353$10857$7027$New York, NY: LaGuardia
MCO$January$2006$70$16$1748$10095$8248$Orlando, FL: Orlando International
MDW$January$2006$121$12$1167$8230$6926$Chicago, IL: Chicago Midway International
MIA$January$2006$35$11$1265$5928$4622$Miami, FL: Miami International
MSP$January$2006$95$14$1635$9890$8144$Minneapolis, MN: Minneapolis-St Paul International
ORD$January$2006$1084$12$7177$30828$22461$Chicago, IL: Chicago O'Hare International
PDX$January$2006$35$13$992$4549$3519$Portland, OR: Portland International
PHL$January$2006$234$13$2399$9142$6459$Philadelphia, PA: Philadelphia International
PHX$January$2006$236$15$2489$18210$15465$Phoenix, AZ: Phoenix Sky Harbor International
SAN$January$2006$105$15$1251$7598$6190$San Diego, CA: San Diego International
SEA$January$2006$142$13$2226$8423$6039$Seattle, WA: Seattle/Tacoma International
SFO$January$2006$216$14$2693$10727$7799$San Francisco, CA: San Francisco International
SLC$January$2006$104$13$1954$11423$9362$Salt Lake City, UT: Salt Lake City International
TPA$January$2006$29$12$1209$6353$5113$Tampa, FL: Tampa International
ATL$Febuary$2006$644$13$8013$30438$21755$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$Febuary$2006$501$13$2155$9921$7259$Boston, MA: Logan International
BWI$Febuary$2006$178$14$1281$7916$6450$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$Febuary$2006$160$11$1464$8830$7204$Charlotte, NC: Charlotte Douglas International
DCA$Febuary$2006$308$15$1136$7637$6186$Washington, DC: Ronald Reagan Washington National
DEN$Febuary$2006$206$15$3839$16751$12695$Denver, CO: Denver International
DFW$Febuary$2006$625$15$4768$22803$17367$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$Febuary$2006$188$15$1766$9292$7331$Detroit, MI: Detroit Metro Wayne County
EWR$Febuary$2006$693$12$3854$11665$7100$Newark, NJ: Newark Liberty International
FLL$Febuary$2006$94$12$1257$5732$4371$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$Febuary$2006$283$14$1233$7078$5539$Washington, DC: Washington Dulles International
IAH$Febuary$2006$169$12$3737$16351$12352$Houston, TX: George Bush Intercontinental/Houston
JFK$Febuary$2006$334$12$1871$7494$5272$New York, NY: John F. Kennedy International
LAS$Febuary$2006$94$15$3611$13584$9838$Las Vegas, NV: McCarran International
LAX$Febuary$2006$283$16$4044$17374$13007$Los Angeles, CA: Los Angeles International
LGA$Febuary$2006$640$15$2900$9921$6365$New York, NY: LaGuardia
MCO$Febuary$2006$121$16$1887$9373$7347$Orlando, FL: Orlando International
MDW$Febuary$2006$121$13$1500$7482$5834$Chicago, IL: Chicago Midway International
MIA$Febuary$2006$93$11$1175$5412$4139$Miami, FL: Miami International
MSP$Febuary$2006$123$14$1795$9173$7244$Minneapolis, MN: Minneapolis-St Paul International
ORD$Febuary$2006$822$12$6545$28150$20739$Chicago, IL: Chicago O'Hare International
PDX$Febuary$2006$32$12$1060$4063$2966$Portland, OR: Portland International
PHL$Febuary$2006$297$13$1811$8546$6412$Philadelphia, PA: Philadelphia International
PHX$Febuary$2006$178$15$3224$16324$12887$Phoenix, AZ: Phoenix Sky Harbor International
SAN$Febuary$2006$95$15$1740$6962$5053$San Diego, CA: San Diego International
SEA$Febuary$2006$75$13$2188$7511$5232$Seattle, WA: Seattle/Tacoma International
SFO$Febuary$2006$231$14$3048$9742$6427$San Francisco, CA: San Francisco International
SLC$Febuary$2006$92$13$2200$10375$8070$Salt Lake City, UT: Salt Lake City International
TPA$Febuary$2006$88$12$1347$6002$4514$Tampa, FL: Tampa International
ATL$March$2006$333$13$7870$34988$26769$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$March$2006$126$13$2089$11190$8970$Boston, MA: Logan International
BWI$March$2006$33$14$1423$8900$7440$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$March$2006$82$11$1630$9952$8237$Charlotte, NC: Charlotte Douglas International
DCA$March$2006$127$15$1399$8434$6906$Washington, DC: Ronald Reagan Washington National
DEN$March$2006$281$15$4622$19193$14278$Denver, CO: Denver International
DFW$March$2006$397$16$5054$25106$19571$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$March$2006$125$15$1824$10770$8808$Detroit, MI: Detroit Metro Wayne County
EWR$March$2006$296$12$4773$13992$8899$Newark, NJ: Newark Liberty International
FLL$March$2006$13$11$1038$6597$5535$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$March$2006$121$13$1353$8256$6777$Washington, DC: Washington Dulles International
IAH$March$2006$99$12$4931$19401$14307$Houston, TX: George Bush Intercontinental/Houston
JFK$March$2006$60$12$1907$8658$6671$New York, NY: John F. Kennedy International
LAS$March$2006$123$15$4171$15712$11399$Las Vegas, NV: McCarran International
LAX$March$2006$269$16$4893$19610$14431$Los Angeles, CA: Los Angeles International
LGA$March$2006$303$15$3095$11182$7766$New York, NY: LaGuardia
MCO$March$2006$15$16$1626$10765$9114$Orlando, FL: Orlando International
MDW$March$2006$69$13$1501$8506$6890$Chicago, IL: Chicago Midway International
MIA$March$2006$14$11$1017$6088$5041$Miami, FL: Miami International
MSP$March$2006$134$14$2049$10678$8419$Minneapolis, MN: Minneapolis-St Paul International
ORD$March$2006$1068$12$9608$31685$20904$Chicago, IL: Chicago O'Hare International
PDX$March$2006$26$12$1087$4514$3398$Portland, OR: Portland International
PHL$March$2006$89$14$1922$9608$7594$Philadelphia, PA: Philadelphia International
PHX$March$2006$160$15$3956$18507$14372$Phoenix, AZ: Phoenix Sky Harbor International
SAN$March$2006$70$15$1897$7882$5909$San Diego, CA: San Diego International
SEA$March$2006$61$13$1936$8423$6419$Seattle, WA: Seattle/Tacoma International
SFO$March$2006$251$14$4117$10964$6591$San Francisco, CA: San Francisco International
SLC$March$2006$116$13$2636$11997$9230$Salt Lake City, UT: Salt Lake City International
TPA$March$2006$12$12$1131$6906$5758$Tampa, FL: Tampa International
ATL$April$2006$470$13$7104$33251$25606$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$April$2006$136$13$2396$10951$8415$Boston, MA: Logan International
BWI$April$2006$40$14$1420$8681$7208$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$April$2006$134$12$1862$9584$7560$Charlotte, NC: Charlotte Douglas International
DCA$April$2006$82$15$1332$7774$6351$Washington, DC: Ronald Reagan Washington National
DEN$April$2006$184$15$2744$18308$15374$Denver, CO: Denver International
DFW$April$2006$315$16$4940$24723$19435$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$April$2006$79$15$1608$10315$8622$Detroit, MI: Detroit Metro Wayne County
EWR$April$2006$232$13$4297$13335$8769$Newark, NJ: Newark Liberty International
FLL$April$2006$9$11$974$6214$5224$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$April$2006$145$14$1389$7963$6393$Washington, DC: Washington Dulles International
IAH$April$2006$134$12$3665$18268$14377$Houston, TX: George Bush Intercontinental/Houston
JFK$April$2006$30$12$1874$8629$6705$New York, NY: John F. Kennedy International
LAS$April$2006$78$17$3513$15238$11632$Las Vegas, NV: McCarran International
LAX$April$2006$171$16$4226$18871$14464$Los Angeles, CA: Los Angeles International
LGA$April$2006$177$15$2796$10405$7403$New York, NY: LaGuardia
MCO$April$2006$16$16$1715$10501$8759$Orlando, FL: Orlando International
MDW$April$2006$51$13$1696$8157$6327$Chicago, IL: Chicago Midway International
MIA$April$2006$20$11$1017$5756$4716$Miami, FL: Miami International
MSP$April$2006$74$14$1547$10227$8560$Minneapolis, MN: Minneapolis-St Paul International
ORD$April$2006$769$12$7637$30698$22206$Chicago, IL: Chicago O'Hare International
PDX$April$2006$13$12$825$4635$3797$Portland, OR: Portland International
PHL$April$2006$90$14$2383$9202$6714$Philadelphia, PA: Philadelphia International
PHX$April$2006$144$15$3309$17586$14121$Phoenix, AZ: Phoenix Sky Harbor International
SAN$April$2006$50$15$1667$7468$5745$San Diego, CA: San Diego International
SEA$April$2006$44$13$1660$8524$6814$Seattle, WA: Seattle/Tacoma International
SFO$April$2006$213$14$3413$10824$7195$San Francisco, CA: San Francisco International
SLC$April$2006$68$13$1486$11402$9844$Salt Lake City, UT: Salt Lake City International
TPA$April$2006$10$12$1098$6565$5452$Tampa, FL: Tampa International
ATL$May$2006$311$13$7534$34291$26414$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$May$2006$210$13$3699$10924$6994$Boston, MA: Logan International
BWI$May$2006$51$14$1721$9024$7237$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$May$2006$108$11$1881$9780$7763$Charlotte, NC: Charlotte Douglas International
DCA$May$2006$131$15$1585$8073$6343$Washington, DC: Ronald Reagan Washington National
DEN$May$2006$151$16$3114$19932$16635$Denver, CO: Denver International
DFW$May$2006$305$16$5165$25722$20235$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$May$2006$89$15$1944$10632$8589$Detroit, MI: Detroit Metro Wayne County
EWR$May$2006$211$13$4302$13405$8844$Newark, NJ: Newark Liberty International
FLL$May$2006$8$11$1083$5500$4386$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$May$2006$114$14$1525$8085$6433$Washington, DC: Washington Dulles International
IAH$May$2006$244$12$4165$19070$14502$Houston, TX: George Bush Intercontinental/Houston
JFK$May$2006$58$12$1727$8475$6648$New York, NY: John F. Kennedy International
LAS$May$2006$89$18$2954$15802$12753$Las Vegas, NV: McCarran International
LAX$May$2006$199$15$3535$19767$16016$Los Angeles, CA: Los Angeles International
LGA$May$2006$253$15$3455$10823$7041$New York, NY: LaGuardia
MCO$May$2006$26$15$1766$10149$8330$Orlando, FL: Orlando International
MDW$May$2006$56$13$1879$8500$6523$Chicago, IL: Chicago Midway International
MIA$May$2006$51$11$1149$5694$4460$Miami, FL: Miami International
MSP$May$2006$60$14$1466$10589$9041$Minneapolis, MN: Minneapolis-St Paul International
ORD$May$2006$1202$12$8995$31976$21655$Chicago, IL: Chicago O'Hare International
PDX$May$2006$21$12$841$4881$4017$Portland, OR: Portland International
PHL$May$2006$63$14$2315$9275$6876$Philadelphia, PA: Philadelphia International
PHX$May$2006$160$15$2473$18134$15490$Phoenix, AZ: Phoenix Sky Harbor International
SAN$May$2006$53$16$1343$7896$6491$San Diego, CA: San Diego International
SEA$May$2006$48$14$1704$9320$7558$Seattle, WA: Seattle/Tacoma International
SFO$May$2006$147$13$2347$11105$8605$San Francisco, CA: San Francisco International
SLC$May$2006$87$13$1163$11783$10528$Salt Lake City, UT: Salt Lake City International
TPA$May$2006$11$11$1190$6145$4943$Tampa, FL: Tampa International
ATL$June$2006$693$13$8470$33787$24447$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$June$2006$367$13$3963$10746$6397$Boston, MA: Logan International
BWI$June$2006$92$14$2582$9086$6371$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$June$2006$229$11$2558$9366$6550$Charlotte, NC: Charlotte Douglas International
DCA$June$2006$271$14$2078$7794$5375$Washington, DC: Ronald Reagan Washington National
DEN$June$2006$263$15$4082$20096$15675$Denver, CO: Denver International
DFW$June$2006$322$16$4930$25221$19946$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$June$2006$186$15$2445$10396$7726$Detroit, MI: Detroit Metro Wayne County
EWR$June$2006$610$13$4923$13308$7633$Newark, NJ: Newark Liberty International
FLL$June$2006$21$11$1380$5243$3834$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$June$2006$364$13$2188$7838$5246$Washington, DC: Washington Dulles International
IAH$June$2006$319$12$4620$19405$14248$Houston, TX: George Bush Intercontinental/Houston
JFK$June$2006$123$13$2858$8742$5708$New York, NY: John F. Kennedy International
LAS$June$2006$111$18$3632$15513$11752$Las Vegas, NV: McCarran International
LAX$June$2006$215$16$4033$19703$15438$Los Angeles, CA: Los Angeles International
